Date,Workload sum,Scheduled Hours,Planned Absences,Unplanned Absences,Unpaid Absences,Actual Work Hours,EWH by Load,Daily remain,Rough esteam of merged workload,Max Temp(C),Max Temp Flag,Min Temp(C),Min Temp Flag,Mean Temp(C),Mean Temp Flag,Heat Deg Days(C),Heat Deg Days Flag,Cool Deg Days(C),Cool Deg Days Flag,Total Rain(mm),Total Rain Flag,Total Snow(cm),Total Snow Flag,Total Precip(mm),Total Precip Flag,Snow on Grnd(cm),Snow on Grnd Flag,Dir of Max Gust(10s deg),Dir of Max Gust Flag,Spd of Max Gust(km/h),Spd of Max Gust Flag,Workload sum_ST,Scheduled Hours_ST,Planned Absences_ST,Unplanned Absences_ST,Unpaid Absences_ST,Actual Work Hours_ST,EWH by Load_ST,Daily remain_ST,Rough esteam of merged workload_ST,Max Temp(C)_ST,Max Temp Flag_ST,Min Temp(C)_ST,Min Temp Flag_ST,Mean Temp(C)_ST,Mean Temp Flag_ST,Heat Deg Days(C)_ST,Heat Deg Days Flag_ST,Cool Deg Days(C)_ST,Cool Deg Days Flag_ST,Total Rain(mm)_ST,Total Rain Flag_ST,Total Snow(cm)_ST,Total Snow Flag_ST,Total Precip(mm)_ST,Total Precip Flag_ST,Snow on Grnd(cm)_ST,Snow on Grnd Flag_ST,Dir of Max Gust(10s deg)_ST,Dir of Max Gust Flag_ST,Spd of Max Gust(km/h)_ST,Spd of Max Gust Flag_ST,Workload sum_NT,Scheduled Hours_NT,Planned Absences_NT,Unplanned Absences_NT,Unpaid Absences_NT,Actual Work Hours_NT,EWH by Load_NT,Daily remain_NT,Rough esteam of merged workload_NT,Max Temp(C)_NT,Max Temp Flag_NT,Min Temp(C)_NT,Min Temp Flag_NT,Mean Temp(C)_NT,Mean Temp Flag_NT,Heat Deg Days(C)_NT,Heat Deg Days Flag_NT,Cool Deg Days(C)_NT,Cool Deg Days Flag_NT,Total Rain(mm)_NT,Total Rain Flag_NT,Total Snow(cm)_NT,Total Snow Flag_NT,Total Precip(mm)_NT,Total Precip Flag_NT,Snow on Grnd(cm)_NT,Snow on Grnd Flag_NT,Dir of Max Gust(10s deg)_NT,Dir of Max Gust Flag_NT,Spd of Max Gust(km/h)_NT,Spd of Max Gust Flag_NT
1/25/2023,189242,50018.38,8849.25,3219.54,968.25,37949.59,54671.05556,57880.78452,-28299453.08,35.8,0,1.7,0,18.9,0,107.1,0,0,0,4,0,2.8,0,7.3,0,2,0,40,0,64,0,0.497110741,-0.043145797,1.115899226,-0.865250775,-0.981243834,-0.086859051,0.497110741,0.533706039,-0.436509942,-0.385359761,-0.195675655,-0.704696739,-0.195675655,-0.514627902,-0.195675655,1.817483192,-0.195675655,-0.278395064,-0.195675655,-0.390469272,0,0.57280248,0,-0.237709867,0,0.137007584,0,-0.143483156,-0.142766122,-0.370355179,-0.142766122,0.441380758,0.631246195,0.692273525,0.109555822,0.227594913,0.47550954,0.441380758,0.552359753,0.374581163,0.187827912,0,0.316574586,0,0.248785753,0,0.699086162,0,0,0,0.042016807,0,0.082840237,0,0.070599613,0,0.030769231,0,0.233918129,0,0.17877095,0
2/1/2023,202364,50334.59,8091.58,3358.59,1090.48,38884.42,58461.93492,67766.90223,-27901555.69,60.5,0,25.5,0,43.1,0,82.9,0,0,0,26.2,0,0.4,0,26.8,0,0,0,63,0,240,0,0.61345065,0.004411668,0.792432345,-0.814642527,-0.804461311,0.068291665,0.61345065,0.624863775,-0.421500031,0.035717049,-0.195675655,-0.067394787,-0.195675655,-0.004382735,-0.195675655,1.222007973,-0.195675655,-0.278395064,-0.195675655,0.796741584,0,-0.064550931,0,0.76637615,0,-0.158000681,0,0.347397102,-0.142766122,1.40463009,-0.142766122,0.471986006,0.638750874,0.629720171,0.119660517,0.260776675,0.498288354,0.471986006,0.576355015,0.378781793,0.317418678,0,0.448066298,0,0.379384781,0,0.541122715,0,0,0,0.275210084,0,0.01183432,0,0.259187621,0,0,0,0.368421053,0,0.670391061,0
2/8/2023,210822,50385.33,8645.19,3308.4,1138.09,38431.74,60905.40828,77791.83868,-27381433.64,55.5,0,15.8,0,36,0,90,0,0,0,5.1,0,0,0,5.1,0,0,0,93,0,273,0,0.688439443,0.012042881,1.028781283,-0.832909539,-0.735602472,-0.006838173,0.688439442,0.717301528,-0.40187943,-0.049521171,-0.195675655,-0.327135498,-0.195675655,-0.154082764,-0.195675655,1.396713512,-0.195675655,-0.278395064,-0.195675655,-0.331643509,0,-0.170776499,0,-0.350991367,0,-0.158000681,0,0.987675699,-0.142766122,1.737439827,-0.142766122,0.49171312,0.639955097,0.675426299,0.116013235,0.273701356,0.487257992,0.491713119,0.600687213,0.384272756,0.291185729,0,0.394475138,0,0.341068538,0,0.587467363,0,0,0,0.053571429,0,0,0,0.049323017,0,0,0,0.543859649,0,0.762569832,0
2/15/2023,192046,50075.42,9415.12,3348.28,1318,37312.02,55481.11697,62891.71139,-26897862.18,54,0,18.9,0,36.6,0,89.4,0,0,0,11.7,0,0,0,11.7,0,0,0,114,0,215,0,0.52197106,-0.034567075,1.357482242,-0.818394926,-0.475396764,-0.192674486,0.52197106,0.579910703,-0.38363763,-0.075092638,-0.195675655,-0.24412558,-0.195675655,-0.141432057,-0.195675655,1.381949664,-0.195675655,-0.278395064,-0.195675655,0.02131107,0,-0.170776499,0,-0.011146869,0,-0.158000681,0,1.435870717,-0.142766122,1.1525015,-0.142766122,0.4479207,0.632599938,0.738991841,0.118911295,0.322541501,0.459974001,0.4479207,0.564522111,0.389377852,0.283315845,0,0.41160221,0,0.34430653,0,0.583550914,0,0,0,0.12289916,0,0,0,0.113152805,0,0,0,0.666666667,0,0.600558659,0
2/22/2023,194695,49925.35,11135.87,3353.56,1625.46,35435.92,56246.39965,72034.76774,-26414987.88,20.8,0,-18.7,0,1.1,0,124.9,0,0,0,5.4,0,25.8,0,31.2,0,12,0,58,0,166,0,0.545457146,-0.057137357,2.092110292,-0.816473232,-0.030714162,-0.504044744,0.545457146,0.664216832,-0.365422129,-0.641074422,-0.195675655,-1.250955555,-0.195675655,-0.889932197,-0.195675655,2.255477362,-0.195675655,-0.278395064,-0.195675655,-0.315600119,0,6.680772662,0,0.992939148,0,1.612048906,0,0.240684002,-0.142766122,0.658329465,-0.142766122,0.454099125,0.629038295,0.881057232,0.11929499,0.406007628,0.41425945,0.454099125,0.586713838,0.394475588,0.109129066,0,0.203867403,0,0.15272531,0,0.815274151,0,0,0,0.056722689,0,0.763313609,0,0.301740812,0,0.184615385,0,0.339181287,0,0.463687151,0
3/1/2023,241484,49751.6,9284.36,3296.15,1637.77,37171.09,69763.50483,112817.5358,-25658514.45,55.2,0,13.2,0,34.3,0,91.7,0,0,0,10.7,0,0.3,0,11,0,0,0,70,0,168,0,0.960289333,-0.083269072,1.301657768,-0.837368015,-0.012910081,-0.216064183,0.960289333,1.040265842,-0.336885629,-0.054635465,-0.195675655,-0.39675672,-0.195675655,-0.189926432,-0.195675655,1.438544416,-0.195675655,-0.278395064,-0.195675655,-0.032166897,0,-0.091107323,0,-0.047190982,0,-0.158000681,0,0.496795441,-0.142766122,0.678499753,-0.142766122,0.563227988,0.624914649,0.728196275,0.115123033,0.409349422,0.456539988,0.563227988,0.685700441,0.402461728,0.289611752,0,0.380110497,0,0.331894226,0,0.598563969,0,0,0,0.112394958,0,0.00887574,0,0.106382979,0,0,0,0.409356725,0,0.469273743,0
3/8/2023,210696,49895.64,10555.55,3153.79,1505.85,36186.3,60869.00751,85438.35288,-25051564.19,68.9,0,15.2,0,42.2,0,83.8,0,0,0,15,0,0,0,15,0,0,0,102,0,231,0,0.687322324,-0.061605692,1.844358236,-0.889180961,-0.203707352,-0.379506599,0.687322324,0.787808368,-0.313989602,0.17891726,-0.195675655,-0.343201934,-0.195675655,-0.023358795,-0.195675655,1.244153745,-0.195675655,-0.278395064,-0.195675655,0.197788359,0,-0.170776499,0,0.15877538,0,-0.158000681,0,1.179759278,-0.142766122,1.313863797,-0.142766122,0.491419242,0.628333181,0.833145922,0.104777802,0.373537117,0.432543808,0.491419242,0.619246582,0.408869343,0.361490031,0,0.391160221,0,0.374527793,0,0.546997389,0,0,0,0.157563025,0,0,0,0.145067698,0,0,0,0.596491228,0,0.645251397,0
3/15/2023,184201,49457.23,12576.55,3102.41,1530.01,33778.27,53214.73618,67278.66686,-24536498.6,74.4,0,16.4,0,45.6,0,80.4,0,0,0,5,0,0,0,5,0,0,0,30,0,31,0,0.452417137,-0.127541837,2.70716997,-0.907881082,-0.168764492,-0.779159562,0.452417137,0.620361863,-0.294559747,0.272679302,-0.195675655,-0.311069063,-0.195675655,0.048328542,-0.195675655,1.160491938,-0.195675655,-0.278395064,-0.195675655,-0.336991306,0,-0.170776499,0,-0.356140526,0,-0.158000681,0,-0.356909355,-0.142766122,-0.703164916,-0.142766122,0.429623324,0.617928304,1,0.101044043,0.380095829,0.373867827,0.429623324,0.575169986,0.414306925,0.390346275,0,0.397790055,0,0.392876417,0,0.524804178,0,0,0,0.052521008,0,0,0,0.048355899,0,0,0,0.175438596,0,0.086592179,0
3/22/2023,198214,49164.7,11095.49,2989.31,1481.23,35079.9,57263.02092,76786.11886,-24002622.79,75.2,0,11.8,0,43.6,0,82.4,0,0,0,3.4,0,0,0,3.4,0,0,0,78,0,163,0,0.576656669,-0.17153787,2.074871135,-0.94904464,-0.239315514,-0.563132234,0.576656668,0.708028005,-0.274420312,0.286317418,-0.195675655,-0.43424507,-0.195675655,0.00615952,-0.195675655,1.209704766,-0.195675655,-0.278395064,-0.195675655,-0.422556052,0,-0.170776499,0,-0.438527071,0,-0.158000681,0,0.6675364,-0.142766122,0.628074035,-0.142766122,0.462306706,0.610985628,0.877723453,0.092825122,0.366853528,0.405584383,0.462306705,0.598246163,0.419943087,0.394543547,0,0.372375691,0,0.382083108,0,0.537859008,0,0,0,0.035714286,0,0,0,0.032882012,0,0,0,0.456140351,0,0.455307263,0
3/29/2023,195535,49204.02,7815.53,2910.63,1237.5,38477.86,56489.0714,62345.19586,-23539916.26,50.4,2,13.1,2,31.9,2,58.1,2,0,2,11.7,0,0.4,0,12.1,0,0,0,79,1,146,1,0.552904602,-0.165624206,0.674580203,-0.977680792,-0.591824753,0.000816215,0.552904602,0.574871403,-0.256965602,-0.136464156,6.334999335,-0.399434459,6.334999335,-0.240529259,6.334999335,0.611768905,6.334999335,-0.278395064,6.334999335,0.02131107,0,-0.064550931,0,0.009449768,0,-0.158000681,0,0.68887902,4.622053201,0.456626594,4.622053201,0.456058309,0.611918818,0.606929439,0.087107485,0.300688176,0.488381789,0.456058309,0.563195626,0.424827911,0.264428122,1,0.379558011,1,0.318942256,1,0.37924282,1,0,1,0.12289916,0,0.01183432,0,0.117021277,0,0,0,0.461988304,0.5,0.407821229,0.5
4/5/2023,142734,28698.8,5273.4,1711.95,813.07,21713.45,41235.12986,67573.63108,-23161285.3,78.4,0,40.1,0,59.4,0,66.6,0,0,0,34.8,0,0,0,34.8,0,0,0,86,0,282,0,0.084769905,-3.249575679,-0.410714004,-1.413949003,-1.205682285,-2.781518779,0.084769905,0.623081664,-0.242682479,0.340869879,-0.195675655,0.32355515,-0.195675655,0.339294794,-0.195675655,0.820923424,-0.195675655,-0.278395064,-0.195675655,1.256652096,0,-0.170776499,0,1.178308875,0,-0.158000681,0,0.83827736,-0.142766122,1.828206119,-0.142766122,0.332907289,0.125264121,0.397050786,0,0.185468218,0.079886792,0.332907289,0.575885913,0.428825143,0.411332634,0,0.528729282,0,0.467350243,0,0.434725849,0,0,0,0.365546218,0,0,0,0.33655706,0,0,0,0.502923977,0,0.787709497,0
4/12/2023,222218,48962.85,7171.72,2934.28,1393.03,38856.85,64197.65497,87716.33486,-22545056.33,74.7,0,23.3,0,49.2,0,76.8,0,0,0,17.7,0,0,0,17.7,0,0,0,126,0,294,0,0.789476601,-0.201895779,0.399722795,-0.969073205,-0.366880093,0.063715961,0.789476601,0.808813143,-0.219436431,0.277793596,-0.195675655,-0.126305051,-0.195675655,0.124232782,-0.195675655,1.071908847,-0.195675655,-0.278395064,-0.195675655,0.342178869,0,-0.170776499,0,0.297802675,0,-0.158000681,0,1.691982156,-0.142766122,1.949227842,-0.142766122,0.518292711,0.60619508,0.553776384,0.088826119,0.342909886,0.497616562,0.518292711,0.624775626,0.435330713,0.391920252,0,0.435911602,0,0.412304371,0,0.501305483,0,0,0,0.18592437,0,0,0,0.171179884,0,0,0,0.736842105,0,0.82122905,0
4/19/2023,210530,49072.27,5872.92,3252.22,1752.04,39947.13,60821.05096,72254.36771,-21991257.56,81.8,0,39.8,0,61,0,65,0,0,0,37.2,0,0,0,37.2,0,0,0,72,0,222,0,0.685850565,-0.18543919,-0.154765023,-0.853356654,0.152359811,0.244666212,0.685850565,0.666241715,-0.198545441,0.398831869,-0.195675655,0.315521932,-0.195675655,0.373030011,-0.195675655,0.781553162,-0.195675655,-0.278395064,-0.195675655,1.384999216,0,-0.170776499,0,1.301888692,0,-0.158000681,0,0.539480681,-0.142766122,1.223097505,-0.142766122,0.49103207,0.608791968,0.446547252,0.111930662,0.440370285,0.524183194,0.49103207,0.587246844,0.441177204,0.429171039,0,0.527071823,0,0.475984889,0,0.424281984,0,0,0,0.390756303,0,0,0,0.359767892,0,0,0,0.421052632,0,0.620111732,0
4/26/2023,203902,49204.81,5882.77,3276.4,1961.55,40045.64,58906.25533,65285.3787,-21495601.34,115.2,0,53.1,0,84.4,0,41.6,0,0,0,1.4,0,0,0,1.4,0,0,0,85,0,149,0,0.627086588,-0.165505392,-0.15055983,-0.844556169,0.455376307,0.261015599,0.627086588,0.601982188,-0.179847767,0.968223182,-0.195675655,0.671661259,-0.195675655,0.866407569,-0.195675655,0.205763073,-0.195675655,-0.278395064,-0.195675655,-0.529511985,0,-0.170776499,0,-0.541510252,0,-0.158000681,0,0.81693474,-0.142766122,0.486882025,-0.142766122,0.475573178,0.611937567,0.447360469,0.11368781,0.497245938,0.526583568,0.475573178,0.570331942,0.446409879,0.604407135,0,0.600552486,0,0.602266595,0,0.27154047,0,0,0,0.014705882,0,0,0,0.013539652,0,0,0,0.497076023,0,0.416201117,0
5/3/2023,197071,49055.82,5334.76,3001.82,2058.76,40719.24,56932.81401,56122.73519,-21123652.47,111.8,0,62.1,0,87.1,0,38.9,0,0,0,15.6,0,0,0,15.6,0,0,0,72,0,218,0,0.566522808,-0.187913243,-0.384517998,-0.944491536,0.595972143,0.372810816,0.566522808,0.51749545,-0.165816714,0.910261192,-0.195675655,0.912657795,-0.195675655,0.923335749,-0.195675655,0.139325756,-0.195675655,-0.278395064,-0.195675655,0.229875139,0,-0.170776499,0,0.189670335,0,-0.158000681,0,0.539480681,-0.142766122,1.182756931,-0.142766122,0.459640816,0.608401556,0.402116677,0.093734217,0.523635525,0.542997043,0.459640816,0.548092673,0.450336568,0.58656873,0,0.650276243,0,0.616837561,0,0.253916449,0,0,0,0.163865546,0,0,0,0.150870406,0,0,0,0.421052632,0,0.608938547,0
5/10/2023,188065,49091.6,6921.95,2777.72,1869.99,39391.93,54331.02622,51711.17363,-20728086.69,153.3,0,72.1,0,112.9,0,13.6,0,0.5,0,0,0,0,0,0,0,0,0,105,0,169,0,0.486675436,-0.18253199,0.293090194,-1.026054343,0.322952125,0.152521461,0.486675436,0.476817403,-0.150894758,1.617738423,-0.195675655,1.180431725,-0.195675655,1.467316132,-0.195675655,-0.483216519,-0.195675655,-0.124627,-0.195675655,-0.604381138,0,-0.170776499,0,-0.613598479,0,-0.158000681,0,1.243787138,-0.142766122,0.688584896,-0.142766122,0.438635569,0.609250731,0.533155334,0.077448981,0.472390157,0.510654748,0.438635568,0.537385075,0.454512583,0.804302204,0,0.705524862,0,0.756071236,0,0.088772846,0,0.015576324,0,0,0,0,0,0,0,0,0,0.614035088,0,0.472067039,0
5/17/2023,159104,39579.25,6579.5,2007.94,1506.38,30991.81,45964.33996,51826.9034,-20387593.98,103.5,2,59.1,2,81.4,2,10.4,2,1.8,2,0.5,0,0,0,0.5,0,0,0,73,1,144,1,0.229906645,-1.613173836,0.146890353,-1.306221313,-0.202940807,-1.24161933,0.229906645,0.477884522,-0.138050328,0.768765746,6.334999335,0.832325616,6.334999335,0.803154036,6.334999335,-0.561957044,6.334999335,0.275169966,6.334999335,-0.577642155,0,-0.170776499,0,-0.587852684,0,-0.158000681,0,0.560823301,4.622053201,0.436456307,4.622053201,0.371088047,0.383492128,0.504882608,0.021509447,0.373680996,0.305970718,0.371088047,0.53766597,0.458107187,0.543022036,1,0.633701657,1,0.586076632,1,0.067885117,1,0.056074766,1,0.005252101,0,0,0,0.00483559,0,0,0,0.426900585,0.5,0.402234637,0.5
5/24/2023,208107,48608.09,7730.94,2514.63,1596.47,38362.52,60121.05854,75316.44135,-19882504.21,137.3,0,76.4,0,107,0,19,0,0,0,0,0,0,0,0,0,0,0,78,0,141,0,0.6643682,-0.255251101,0.638466772,-1.121807842,-0.072642701,-0.018326393,0.6643682,0.694476429,-0.118996791,1.344976117,-0.195675655,1.295574514,-0.195675655,1.342917517,-0.195675655,-0.350341884,-0.195675655,-0.278395064,-0.195675655,-0.604381138,0,-0.170776499,0,-0.613598479,0,-0.158000681,0,0.6675364,-0.142766122,0.406200876,-0.142766122,0.485380758,0.597775486,0.599945675,0.05833036,0.398137717,0.485571322,0.485380758,0.594679009,0.463439453,0.720356768,0,0.729281768,0,0.724230977,0,0.124020888,0,0,0,0,0,0,0,0,0,0,0,0.456140351,0,0.393854749,0
5/31/2023,193530,49117.81,6519.77,2829.38,1753.74,39768.66,55909.83705,55872.13555,-19459583.78,141.6,0,75.3,0,108.7,0,17.3,0,0,0,0,0,0,0,0,0,0,0,171,0,294,0,0.535128233,-0.178590049,0.121390232,-1.007252315,0.154818539,0.215046122,0.535128233,0.515184725,-0.103042934,1.418280987,-0.195675655,1.266119382,-0.195675655,1.378761186,-0.195675655,-0.392172787,-0.195675655,-0.278395064,-0.195675655,-0.604381138,0,-0.170776499,0,-0.613598479,0,-0.158000681,0,2.652400052,-0.142766122,1.949227842,-0.142766122,0.451381924,0.609872778,0.49995129,0.081203087,0.440831784,0.519834452,0.451381924,0.547484426,0.467904252,0.742917104,0,0.72320442,0,0.733405289,0,0.112924282,0,0,0,0,0,0,0,0,0,0,0,1,0,0.82122905,0
6/7/2023,189266,48923.01,6553.64,2784.98,1817.96,39584.39,54677.98904,52245.97988,-19079783.52,141.3,0,85.4,0,113.5,0,13.6,0,1.1,0,15.5,0,0,0,15.5,0,0,0,107,0,209,0,0.497323526,-0.20788765,0.13585012,-1.023412014,0.247700594,0.184463426,0.497323526,0.481748735,-0.088715702,1.413166694,-0.195675655,1.536571051,-0.195675655,1.479966839,-0.195675655,-0.483216519,-0.195675655,0.059894676,-0.195675655,0.224527343,0,-0.170776499,0,0.184521176,0,-0.158000681,0,1.286472378,-0.142766122,1.091990639,-0.142766122,0.441436735,0.605249549,0.502747602,0.077976561,0.458265579,0.515344382,0.441436735,0.538683139,0.471913829,0.741343127,0,0.779005525,0,0.759309228,0,0.088772846,0,0.034267913,0,0.162815126,0,0,0,0.149903288,0,0,0,0.625730994,0,0.583798883,0
6/14/2023,191568,48796.75,6811.23,2862.02,1886.05,39123.5,55343.02518,56143.33495,-18690115.01,124.1,0,77.8,0,101.2,0,24.8,0,0,0,4.4,0,0,0,4.4,0,0,0,73,0,202,0,0.517733103,-0.226876947,0.24582126,-0.995372752,0.34617987,0.107971001,0.517733103,0.517685396,-0.07401621,1.119947215,-0.195675655,1.333062864,-0.195675655,1.220627354,-0.195675655,-0.207624682,-0.195675655,-0.278395064,-0.195675655,-0.369078086,0,-0.170776499,0,-0.38703548,0,-0.158000681,0,0.560823301,-0.142766122,1.021394634,-0.142766122,0.446805831,0.602252994,0.524014273,0.08357502,0.476749963,0.504113968,0.446805831,0.548142672,0.476027585,0.651101784,0,0.737016575,0,0.692930383,0,0.161879896,0,0,0,0.046218487,0,0,0,0.042553191,0,0,0,0.426900585,0,0.56424581,0
6/21/2023,176313,48799.88,8917.63,2862.22,2157.47,37020.03,50935.93292,48169.42484,-18337478.02,154.6,0,83.2,0,119,0,7.5,0,0.5,0,0,0,0,0,0,0,0,0,60,0,159,0,0.382481975,-0.2264062,1.145092232,-0.99529996,0.738737445,-0.241135123,0.382481975,0.44415971,-0.06071366,1.639900361,-0.195675655,1.477660786,-0.195675655,1.595931649,-0.195675655,-0.633315645,-0.195675655,-0.124627,-0.195675655,-0.604381138,0,-0.170776499,0,-0.613598479,0,-0.158000681,0,0.283369242,-0.142766122,0.58773346,-0.142766122,0.411225656,0.602327279,0.697918989,0.083589554,0.550432316,0.452859139,0.411225656,0.528788658,0.479750398,0.81112277,0,0.766850829,0,0.788990826,0,0.048955614,0,0.015576324,0,0,0,0,0,0,0,0,0,0.350877193,0,0.444134078,0
6/28/2023,142689,39315.87,9549.31,2529.39,1148.96,27237.17,41222.12958,48408.4621,-17991217.63,162.6,0,98.5,0,130.7,0,1.1,0,5.8,0,0,0,0,0,0,0,0,0,137,0,227,0,0.084370935,-1.652785756,1.414771063,-1.116435833,-0.719881078,-1.864764807,0.084370934,0.44636382,-0.047651655,1.776281514,-0.195675655,1.887354898,-0.195675655,1.842620428,-0.195675655,-0.790796695,-0.195675655,1.505314475,-0.195675655,-0.604381138,0,-0.170776499,0,-0.613598479,0,-0.158000681,0,1.926750975,-0.142766122,1.273523223,-0.142766122,0.332802332,0.377241275,0.750070589,0.059402962,0.276652234,0.214482163,0.332802332,0.529368841,0.483405892,0.853095488,0,0.851381215,0,0.852131678,0,0.007180157,0,0.180685358,0,0,0,0,0,0,0,0,0,0.801169591,0,0.634078212,0
7/5/2023,188195,48530.65,10022.17,3106.27,129.87,35402.21,54368.58255,65651.45376,-17571492.62,163.8,0,98.7,0,131.4,0,1.1,0,6.5,0,0,0,0,0,0,0,0,0,94,0,216,0,0.487828019,-0.26689795,1.616645954,-0.906476207,-2.193801565,-0.509639484,0.487828019,0.605357686,-0.03181834,1.796738687,-0.195675655,1.892710377,-0.195675655,1.857379586,-0.195675655,-0.790796695,-0.195675655,1.720589764,-0.195675655,-0.604381138,0,-0.170776499,0,-0.613598479,0,-0.158000681,0,1.009018319,-0.142766122,1.162586644,-0.142766122,0.438938776,0.595937586,0.789109985,0.101324547,0,0.413438046,0.438938775,0.571220467,0.487836957,0.859391396,0,0.852486188,0,0.855909336,0,0.007180157,0,0.202492212,0,0,0,0,0,0,0,0,0,0.549707602,0,0.603351955,0
7/12/2023,186451,48371.96,10094.54,3217.03,225.65,35060.39,53864.74978,65090.65206,-17102033.64,176.1,0,98.2,0,137.3,0,0.2,0,11.5,0,0,0,0,0,0,0,0,0,82,0,141,0,0.472365681,-0.290764666,1.647542384,-0.866164308,-2.055273953,-0.566370246,0.472365681,0.600186656,-0.014108906,2.006424709,-0.195675655,1.87932168,-0.195675655,1.981778201,-0.195675655,-0.812942467,-0.195675655,3.2582704,-0.195675655,-0.604381138,0,-0.170776499,0,-0.613598479,0,-0.158000681,0,0.75290688,-0.142766122,0.406200876,-0.142766122,0.434871137,0.592171363,0.795084864,0.109373422,0.026001384,0.405108987,0.434871137,0.569859308,0.492793066,0.923924449,0,0.849723757,0,0.887749595,0,0.001305483,0,0.358255452,0,0,0,0,0,0,0,0,0,0.479532164,0,0.393854749,0
7/19/2023,193327,48260.45,10075.18,3448.53,287.64,34736.74,55851.19138,73086.95553,-16610681.33,170.9,0,100.8,0,135.9,0,2.3,0,12.2,0,20.5,0,0,0,20.5,0,0,0,68,0,172,0,0.533328431,-0.307535587,1.639277152,-0.781908217,-1.96561717,-0.620085391,0.533328431,0.673918826,0.004426412,1.91777696,-0.195675655,1.948942902,-0.195675655,1.952259885,-0.195675655,-0.761268998,-0.195675655,3.473545689,-0.195675655,0.491917175,0,-0.170776499,0,0.441979129,0,-0.158000681,0,0.454110201,-0.142766122,0.718840327,-0.142766122,0.450908455,0.589524873,0.793486499,0.126196413,0.042829802,0.397222672,0.450908455,0.589267674,0.497980305,0.896642183,0,0.864088398,0,0.88019428,0,0.015013055,0,0.380062305,0,0.215336134,0,0,0,0.198259188,0,0,0,0.397660819,0,0.480446927,0
7/26/2023,185178,48030,9473.01,3450.7,493.29,35106.29,53496.98654,63658.77078,-16149340.98,160.7,0,95.4,0,128.2,0,0.8,0,3,0,0,0,0,0,0,0,0,0,75,0,138,0,0.461079238,-0.34219489,1.382196824,-0.78111843,-1.668183432,-0.558752371,0.461079238,0.586983591,0.021829586,1.74389099,-0.195675655,1.80434498,-0.195675655,1.789909151,-0.195675655,-0.798178619,-0.195675655,0.644213318,-0.195675655,-0.604381138,0,-0.170776499,0,-0.613598479,0,-0.158000681,0,0.603508541,-0.142766122,0.375945445,-0.142766122,0.431902041,0.584055555,0.743771249,0.126354105,0.098657581,0.406227423,0.431902041,0.566383892,0.502850706,0.843126967,0,0.834254144,0,0.838640043,0,0.005221932,0,0.093457944,0,0,0,0,0,0,0,0,0,0.438596491,0,0.38547486,0
8/2/2023,157018,38823.64,8663.35,2753.27,494.12,27407.02,45361.70513,62149.53211,-15755961.35,168,0,105.1,0,136.8,0,0,0,10.8,0,0,0,0,0,0,0,0,0,68,0,143,0,0.211412128,-1.726816341,1.036534208,-1.034953097,-1.666982994,-1.836575351,0.211412128,0.57306723,0.036669074,1.868338792,-0.195675655,2.064085692,-0.195675655,1.971235945,-0.195675655,-0.81786375,-0.195675655,3.042995111,-0.195675655,-0.604381138,0,-0.170776499,0,-0.613598479,0,-0.158000681,0,0.454110201,-0.142766122,0.426371163,-0.142766122,0.366222741,0.365559077,0.676925592,0.075672211,0.098882901,0.218620864,0.366222741,0.562720717,0.507003641,0.881427072,0,0.887845304,0,0.885051268,0,0,0,0.336448598,0,0,0,0,0,0,0,0,0,0.397660819,0,0.399441341,0
8/9/2023,186210,47358.75,10247.7,3185.79,611.55,33925.26,53795.12611,68778.86597,-15239910.28,167.3,0,112.7,0,140.2,0,0,0,14.2,0,14.2,0,0,0,14.2,0,0,0,142,0,245,0,0.47022897,-0.443149789,1.712929938,-0.877534331,-1.497142761,-0.754764106,0.47022897,0.634194872,0.056136104,1.856405441,-0.195675655,2.267593878,-0.195675655,2.042923283,-0.195675655,-0.81786375,-0.195675655,4.088617943,-0.195675655,0.155005986,0,-0.170776499,0,0.117582108,0,-0.158000681,0,2.033464075,-0.142766122,1.455055807,-0.142766122,0.434309038,0.568124637,0.807729777,0.107103226,0.130761609,0.377449503,0.434309038,0.57881122,0.512451627,0.87775446,0,0.929834254,0,0.903399892,0,0,0,0.442367601,0,0.149159664,0,0,0,0.137330754,0,0,0,0.830409357,0,0.684357542,0
8/16/2023,188887,47741.68,9736.01,3480.43,555.82,34525.24,54568.49786,69379.0556,-14777485.73,150.1,0,91.9,0,121.1,0,9.4,0,4.5,0,0,0,0,0,0,0,0,0,170,0,299,0,0.493963304,-0.385557745,1.494477619,-0.770297983,-1.577745641,-0.655187363,0.493963305,0.63972909,0.073580178,1.563185962,-0.195675655,1.710624105,-0.195675655,1.640209122,-0.195675655,-0.586563458,-0.195675655,1.105517509,-0.195675655,-0.604381138,0,-0.170776499,0,-0.613598479,0,-0.158000681,0,2.631057432,-0.142766122,1.99965356,-0.142766122,0.44055277,0.577212796,0.76548457,0.12851457,0.115632593,0.392069094,0.44055277,0.580267981,0.517333473,0.787513116,0,0.814917127,0,0.800323799,0,0.061357702,0,0.140186916,0,0,0,0,0,0,0,0,0,0.994152047,0,0.835195531,0
